name,year,week,team,opponent,attempts,yds,tds,fl,run,game
clyde edwards-ehlaire,2020,2,KAN,LAC,10,38,0,0,62,2
clyde edwards-ehlaire,2020,3,KAN,BAL,20,64,0,0,69,3
clyde edwards-ehlaire,2020,4,KAN,NWE,16,64,0,0,73,4
clyde edwards-ehlaire,2020,5,KAN,LVR,10,40,0,0,60,5
clyde edwards-ehlaire,2020,6,KAN,BUF,26,161,0,0,67,6
clyde edwards-ehlaire,2020,7,KAN,DEN,8,46,1,0,53,7
clyde edwards-ehlaire,2020,8,KAN,NYJ,6,21,0,0,50,8
clyde edwards-ehlaire,2020,9,KAN,CAR,5,14,0,0,40,9
clyde edwards-ehlaire,2020,11,KAN,LVR,14,69,2,0,51,10
clyde edwards-ehlaire,2020,12,KAN,TAM,11,37,0,0,59,11
clyde edwards-ehlaire,2020,13,KAN,DEN,0,0,0,0,0,12
clyde edwards-ehlaire,2020,14,KAN,MIA,16,32,0,0,74,13
clyde edwards-ehlaire,2020,15,KAN,NOR,14,79,0,0,46,14
clyde edwards-ehlaire,2020,16,KAN,ATL,0,0,0,0,0,15
clyde edwards-ehlaire,2020,17,KAN,LAC,0,0,0,0,0,16
clyde edwards-ehlaire,2021,1,KAN,CLE,14,43,0,0,72,17
clyde edwards-ehlaire,2021,2,KAN,BAL,13,46,0,1,65,18
clyde edwards-ehlaire,2021,3,KAN,LAC,17,100,0,1,62,19
clyde edwards-ehlaire,2021,4,KAN,PHI,14,102,0,0,52,20
clyde edwards-ehlaire,2021,5,KAN,BUF,7,13,0,0,26,21
clyde edwards-ehlaire,2021,6,KAN,WAS,0,0,0,0,0,22
clyde edwards-ehlaire,2021,7,KAN,TEN,0,0,0,0,0,23
clyde edwards-ehlaire,2021,8,KAN,NYG,0,0,0,0,0,24
clyde edwards-ehlaire,2021,9,KAN,GNB,0,0,0,0,0,25
clyde edwards-ehlaire,2021,10,KAN,LVR,0,0,0,0,0,26
clyde edwards-ehlaire,2021,11,KAN,DAL,12,63,1,0,47,27
clyde edwards-ehlaire,2021,13,KAN,DEN,14,54,0,0,51,28
javonte williams,2021,1,DEN,NYG,14,45,0,0,50,1
javonte williams,2021,2,DEN,JAX,13,64,0,0,41,2
javonte williams,2021,3,DEN,NYJ,12,29,1,1,40,3
javonte williams,2021,4,DEN,BAL,7,48,0,0,51,4
javonte williams,2021,5,DEN,PIT,8,61,0,0,42,5
javonte williams,2021,6,DEN,LVR,11,53,0,0,47,6
javonte williams,2021,7,DEN,CLE,4,20,0,0,42,7
javonte williams,2021,8,DEN,WAS,9,35,0,0,43,8
javonte williams,2021,9,DEN,DAL,17,111,0,0,47,9
javonte williams,2021,10,DEN,PHI,8,48,0,0,57,10
javonte williams,2021,12,DEN,LAC,14,54,1,0,58,11
javonte williams,2021,13,DEN,KAN,23,102,0,0,78,12
austin ekeler,2017,1,LAC,DEN,0,0,0,0,5,1
austin ekeler,2017,2,LAC,MIA,0,0,0,0,0,2
austin ekeler,2017,3,LAC,KAN,0,0,0,0,8,3
austin ekeler,2017,4,LAC,PHI,1,35,1,0,5,4
austin ekeler,2017,5,LAC,NYG,4,0,0,0,15,5
austin ekeler,2017,6,LAC,LVR,1,1,0,0,11,6
austin ekeler,2017,7,LAC,DEN,7,38,0,0,31,7
austin ekeler,2017,8,LAC,NWE,2,8,0,0,30,8
austin ekeler,2017,10,LAC,JAX,10,42,0,1,33,9
austin ekeler,2017,11,LAC,BUF,6,40,1,0,43,10
austin ekeler,2017,12,LAC,DAL,6,15,0,0,38,11
austin ekeler,2017,13,LAC,CLE,4,19,0,0,29,12
austin ekeler,2017,14,LAC,WAS,4,49,0,0,25,13
austin ekeler,2017,15,LAC,KAN,2,13,0,1,16,14
austin ekeler,2017,16,LAC,NYJ,0,0,0,0,0,15
austin ekeler,2017,17,LAC,LVR,0,0,0,0,0,16
austin ekeler,2018,1,LAC,KAN,5,39,0,0,27,17
austin ekeler,2018,2,LAC,BUF,11,77,0,0,41,18
austin ekeler,2018,3,LAC,LAR,4,47,0,1,35,19
austin ekeler,2018,4,LAC,SFO,8,25,0,0,34,20
austin ekeler,2018,5,LAC,LVR,6,15,0,0,36,21
austin ekeler,2018,6,LAC,CLE,7,60,0,0,35,22
austin ekeler,2018,7,LAC,TEN,12,42,0,0,95,23
austin ekeler,2018,9,LAC,SEA,3,21,0,0,18,24
austin ekeler,2018,10,LAC,LVR,3,19,0,0,36,25
austin ekeler,2018,11,LAC,DEN,6,29,0,0,23,26
austin ekeler,2018,12,LAC,ARI,5,35,1,0,38,27
austin ekeler,2018,13,LAC,PIT,13,21,0,0,78,28
austin ekeler,2018,14,LAC,CIN,15,66,1,0,68,29
austin ekeler,2018,15,LAC,KAN,0,0,0,0,0,30
austin ekeler,2018,16,LAC,BAL,0,0,0,0,0,31
austin ekeler,2018,17,LAC,DEN,8,58,1,0,25,32
austin ekeler,2019,1,LAC,IND,12,58,1,0,75,33
austin ekeler,2019,2,LAC,DET,17,66,1,1,74,34
austin ekeler,2019,3,LAC,HOU,9,36,0,0,65,35
austin ekeler,2019,4,LAC,MIA,18,60,1,0,72,36
austin ekeler,2019,5,LAC,DEN,3,7,0,1,66,37
austin ekeler,2019,6,LAC,PIT,5,14,0,0,45,38
austin ekeler,2019,7,LAC,TEN,5,7,0,0,59,39
austin ekeler,2019,8,LAC,CHI,3,3,0,0,53,40
austin ekeler,2019,9,LAC,GNB,12,70,0,0,34,41
austin ekeler,2019,10,LAC,LVR,6,19,0,0,45,42
austin ekeler,2019,11,LAC,KAN,5,24,0,0,58,43
austin ekeler,2019,13,LAC,DEN,9,16,0,0,52,44
austin ekeler,2019,14,LAC,JAX,8,101,0,0,48,45
austin ekeler,2019,15,LAC,MIN,7,19,0,0,48,46
austin ekeler,2019,16,LAC,LVR,4,11,0,0,54,47
austin ekeler,2019,17,LAC,KAN,9,46,0,0,58,48
austin ekeler,2020,1,LAC,CIN,19,84,0,0,68,49
austin ekeler,2020,2,LAC,KAN,16,93,0,0,57,50
austin ekeler,2020,3,LAC,CAR,12,59,1,0,72,51
austin ekeler,2020,4,LAC,TAM,2,12,0,0,6,52
austin ekeler,2020,5,LAC,NOR,0,0,0,0,0,53
austin ekeler,2020,7,LAC,JAX,0,0,0,0,0,54
austin ekeler,2020,8,LAC,DEN,0,0,0,0,0,55
austin ekeler,2020,9,LAC,LVR,0,0,0,0,0,56
austin ekeler,2020,10,LAC,MIA,0,0,0,0,0,57
austin ekeler,2020,11,LAC,NYJ,0,0,0,0,0,58
austin ekeler,2020,12,LAC,BUF,14,44,0,0,72,59
austin ekeler,2020,13,LAC,NWE,8,36,0,0,60,60
austin ekeler,2020,14,LAC,ATL,15,79,0,0,60,61
austin ekeler,2020,15,LAC,LVR,13,60,0,0,62,62
austin ekeler,2020,16,LAC,DEN,10,45,0,0,65,63
austin ekeler,2020,17,LAC,KAN,7,18,0,0,43,64
austin ekeler,2021,1,LAC,WAS,15,57,1,0,58,65
austin ekeler,2021,2,LAC,DAL,9,54,0,0,63,66
austin ekeler,2021,3,LAC,KAN,11,55,0,0,74,67
austin ekeler,2021,4,LAC,LVR,15,117,1,0,60,68
austin ekeler,2021,5,LAC,CLE,17,66,2,1,71,69
austin ekeler,2021,6,LAC,BAL,6,7,0,0,61,70
austin ekeler,2021,8,LAC,NWE,11,64,1,0,75,71
austin ekeler,2021,9,LAC,PHI,17,59,0,0,67,72
austin ekeler,2021,10,LAC,MIN,11,44,0,0,71,73
austin ekeler,2021,11,LAC,PIT,11,50,2,0,70,74
austin ekeler,2021,12,LAC,DEN,12,31,0,0,68,75
austin ekeler,2021,13,LAC,CIN,14,59,1,2,73,76
josh jacobs,2019,1,LVR,DEN,23,85,2,0,73,1
josh jacobs,2019,2,LVR,KAN,12,99,0,0,48,2
josh jacobs,2019,3,LVR,MIN,10,44,0,0,42,3
josh jacobs,2019,4,LVR,IND,17,79,0,0,53,4
josh jacobs,2019,5,LVR,CHI,26,123,2,0,68,5
josh jacobs,2019,7,LVR,GNB,21,124,0,0,56,6
josh jacobs,2019,8,LVR,HOU,15,66,0,0,55,7
josh jacobs,2019,9,LVR,DET,28,120,2,0,60,8
josh jacobs,2019,10,LVR,LAC,16,71,1,0,52,9
josh jacobs,2019,11,LVR,CIN,23,112,0,1,63,10
josh jacobs,2019,12,LVR,NYJ,10,34,0,0,40,11
josh jacobs,2019,13,LVR,KAN,17,104,0,0,58,12
josh jacobs,2019,14,LVR,TEN,0,0,0,0,0,13
josh jacobs,2019,15,LVR,JAX,24,89,0,0,57,14
josh jacobs,2019,16,LVR,LAC,0,0,0,0,0,15
josh jacobs,2019,17,LVR,DEN,0,0,0,0,0,16
josh jacobs,2020,1,LVR,CAR,25,93,3,0,78,17
josh jacobs,2020,2,LVR,NOR,27,88,0,0,66,18
josh jacobs,2020,3,LVR,NWE,16,71,0,1,59,19
josh jacobs,2020,4,LVR,BUF,15,48,0,0,68,20
josh jacobs,2020,5,LVR,KAN,23,77,2,0,64,21
josh jacobs,2020,7,LVR,TAM,10,17,0,0,49,22
josh jacobs,2020,8,LVR,CLE,31,129,0,0,67,23
josh jacobs,2020,9,LVR,LAC,14,65,1,0,57,24
josh jacobs,2020,10,LVR,DEN,21,112,2,0,60,25
josh jacobs,2020,11,LVR,KAN,17,55,1,0,75,26
josh jacobs,2020,12,LVR,ATL,7,27,0,1,60,27
josh jacobs,2020,13,LVR,NYJ,0,0,0,0,0,28
josh jacobs,2020,14,LVR,IND,13,49,0,0,43,29
josh jacobs,2020,15,LVR,LAC,26,76,1,0,68,30
josh jacobs,2020,16,LVR,MIA,13,69,0,0,50,31
josh jacobs,2020,17,LVR,DEN,15,89,2,0,55,32
josh jacobs,2021,1,LVR,BAL,10,34,2,0,52,33
josh jacobs,2021,2,LVR,PIT,0,0,0,0,0,34
josh jacobs,2021,3,LVR,MIA,0,0,0,0,0,35
josh jacobs,2021,4,LVR,LAC,13,40,0,0,63,36
josh jacobs,2021,5,LVR,CHI,15,48,1,0,69,37
josh jacobs,2021,6,LVR,DEN,16,53,1,0,64,38
josh jacobs,2021,7,LVR,PHI,6,29,1,0,36,39
josh jacobs,2021,9,LVR,NYG,13,76,0,0,49,40
josh jacobs,2021,10,LVR,KAN,7,16,0,0,57,41
josh jacobs,2021,11,LVR,CIN,9,37,0,0,66,42
josh jacobs,2021,12,LVR,DAL,22,87,1,0,66,43
josh jacobs,2021,13,LVR,WAS,13,52,1,0,85,44
james robinson,2020,1,JAX,IND,16,62,0,0,68,1
james robinson,2020,2,JAX,TEN,16,102,1,0,50,2
james robinson,2020,3,JAX,MIA,11,46,2,0,45,3
james robinson,2020,4,JAX,CIN,17,75,0,0,76,4
james robinson,2020,5,JAX,HOU,13,48,0,1,57,5
james robinson,2020,6,JAX,DET,12,29,0,0,69,6
james robinson,2020,7,JAX,LAC,22,119,1,0,90,7
james robinson,2020,9,JAX,HOU,25,99,1,0,72,8
james robinson,2020,10,JAX,GNB,23,109,0,0,83,9
james robinson,2020,11,JAX,PIT,17,73,0,0,71,10
james robinson,2020,12,JAX,CLE,22,128,1,0,97,11
james robinson,2020,13,JAX,MIN,18,78,1,0,85,12
james robinson,2020,14,JAX,TEN,12,67,0,0,56,13
james robinson,2020,15,JAX,BAL,16,35,0,0,62,14
james robinson,2020,16,JAX,CHI,0,0,0,0,0,15
james robinson,2020,17,JAX,IND,0,0,0,0,0,16
james robinson,2021,1,JAX,HOU,5,25,0,0,63,17
james robinson,2021,2,JAX,DEN,11,47,0,0,73,18
james robinson,2021,3,JAX,ARI,15,88,1,0,59,19
james robinson,2021,4,JAX,CIN,18,78,2,0,95,20
james robinson,2021,5,JAX,TEN,18,149,1,0,68,21
james robinson,2021,6,JAX,MIA,17,73,1,0,85,22
james robinson,2021,8,JAX,SEA,4,22,0,0,11,23
james robinson,2021,9,JAX,BUF,0,0,0,0,0,24
james robinson,2021,10,JAX,IND,12,57,1,0,59,25
james robinson,2021,11,JAX,SFO,12,29,1,0,63,26
james robinson,2021,12,JAX,ATL,17,86,0,1,52,27
james robinson,2021,13,JAX,LAR,8,24,0,1,44,28
johnathon taylor,2020,1,IND,JAX,9,22,0,0,35,1
johnathon taylor,2020,2,IND,MIN,26,101,1,0,67,2
johnathon taylor,2020,3,IND,NYJ,13,59,1,0,41,3
johnathon taylor,2020,4,IND,CHI,17,68,0,0,46,4
johnathon taylor,2020,5,IND,CLE,12,57,1,0,55,5
johnathon taylor,2020,6,IND,CIN,12,60,0,0,59,6
johnathon taylor,2020,8,IND,DET,11,22,0,0,34,7
johnathon taylor,2020,9,IND,BAL,6,27,1,1,32,8
johnathon taylor,2020,10,IND,TEN,7,12,0,0,24,9
johnathon taylor,2020,11,IND,GNB,22,90,0,0,55,10
johnathon taylor,2020,12,IND,TEN,0,0,0,0,0,11
johnathon taylor,2020,13,IND,HOU,13,91,0,0,48,12
johnathon taylor,2020,14,IND,LVR,20,150,2,0,56,13
johnathon taylor,2020,15,IND,HOU,16,83,1,0,69,14
johnathon taylor,2020,16,IND,PIT,18,74,2,0,58,15
johnathon taylor,2020,17,IND,JAX,30,253,2,0,82,16
johnathon taylor,2021,1,IND,SEA,17,56,0,0,55,17
johnathon taylor,2021,2,IND,LAR,15,51,0,0,45,18
johnathon taylor,2021,3,IND,TEN,10,64,0,0,48,19
johnathon taylor,2021,4,IND,MIA,16,103,1,0,51,20
johnathon taylor,2021,5,IND,BAL,15,53,1,0,52,21
johnathon taylor,2021,6,IND,HOU,14,145,2,0,65,22
johnathon taylor,2021,7,IND,SFO,18,107,1,1,69,23
johnathon taylor,2021,8,IND,TEN,16,70,1,0,74,24
johnathon taylor,2021,9,IND,NYJ,19,172,2,0,69,25
johnathon taylor,2021,10,IND,JAX,21,116,1,0,84,26
johnathon taylor,2021,11,IND,BUF,32,185,4,0,83,27
johnathon taylor,2021,12,IND,TAM,16,83,1,0,71,28
johnathon taylor,2021,13,IND,HOU,32,143,2,1,76,29
derrick henry,2016,1,TEN,MIN,5,3,0,0,31,1
derrick henry,2016,2,TEN,DET,9,40,0,0,46,2
derrick henry,2016,3,TEN,LVR,10,45,0,0,35,3
derrick henry,2016,4,TEN,HOU,3,9,0,0,13,4
derrick henry,2016,5,TEN,MIA,7,54,0,0,30,5
derrick henry,2016,6,TEN,CLE,2,7,0,0,15,6
derrick henry,2016,7,TEN,IND,1,3,0,0,8,7
derrick henry,2016,8,TEN,JAX,16,60,1,0,48,8
derrick henry,2016,9,TEN,SDG,0,0,0,0,0,9
derrick henry,2016,10,TEN,GNB,9,31,0,0,32,10
derrick henry,2016,11,TEN,IND,0,0,0,0,4,11
derrick henry,2016,12,TEN,CHI,8,60,1,0,24,12
derrick henry,2016,14,TEN,DEN,12,42,0,0,27,13
derrick henry,2016,15,TEN,KAN,9,58,2,0,26,14
derrick henry,2016,16,TEN,JAX,4,13,0,0,24,15
derrick henry,2016,17,TEN,HOU,15,65,1,0,46,16
derrick henry,2017,1,TEN,LVR,6,25,0,0,28,17
derrick henry,2017,2,TEN,JAX,14,92,1,0,44,18
derrick henry,2017,3,TEN,SEA,13,54,0,0,41,19
derrick henry,2017,4,TEN,HOU,6,7,0,0,44,20
derrick henry,2017,5,TEN,MIA,4,9,0,0,19,21
derrick henry,2017,6,TEN,IND,19,131,1,0,56,22
derrick henry,2017,7,TEN,CLE,13,13,0,0,42,23
derrick henry,2017,9,TEN,BAL,8,26,1,0,37,24
derrick henry,2017,10,TEN,CIN,11,52,0,0,31,25
derrick henry,2017,11,TEN,PIT,7,32,0,0,25,26
derrick henry,2017,12,TEN,IND,13,79,0,0,55,27
derrick henry,2017,13,TEN,HOU,11,109,1,0,44,28
derrick henry,2017,14,TEN,ARI,8,20,1,0,22,29
derrick henry,2017,15,TEN,SFO,7,19,0,0,24,30
derrick henry,2017,16,TEN,LAR,8,25,0,0,32,31
derrick henry,2017,17,TEN,JAX,28,51,0,0,97,32
derrick henry,2018,1,TEN,MIA,10,26,0,0,29,33
derrick henry,2018,2,TEN,HOU,18,56,0,0,42,34
derrick henry,2018,3,TEN,JAX,18,57,0,0,52,35
derrick henry,2018,4,TEN,PHI,8,24,0,0,39,36
derrick henry,2018,5,TEN,BUF,11,56,0,0,39,37
derrick henry,2018,6,TEN,BAL,7,21,0,0,27,38
derrick henry,2018,7,TEN,LAC,12,33,1,0,34,39
derrick henry,2018,9,TEN,DAL,6,27,1,0,20,40
derrick henry,2018,10,TEN,NWE,11,58,2,0,23,41
derrick henry,2018,11,TEN,IND,9,46,0,0,33,42
derrick henry,2018,12,TEN,HOU,8,30,0,1,49,43
derrick henry,2018,13,TEN,NYJ,10,40,1,0,41,44
derrick henry,2018,14,TEN,JAX,17,238,4,0,40,45
derrick henry,2018,15,TEN,NYG,33,170,2,0,70,46
derrick henry,2018,16,TEN,WAS,21,84,1,0,62,47
derrick henry,2018,17,TEN,IND,16,93,0,0,53,48
derrick henry,2019,1,TEN,CLE,19,84,1,0,61,49
derrick henry,2019,2,TEN,IND,15,82,1,0,51,50
derrick henry,2019,3,TEN,JAX,17,44,1,0,47,51
derrick henry,2019,4,TEN,ATL,27,100,0,0,76,52
derrick henry,2019,5,TEN,BUF,20,78,1,0,62,53
derrick henry,2019,6,TEN,DEN,15,28,0,0,55,54
derrick henry,2019,7,TEN,LAC,22,90,1,0,74,55
derrick henry,2019,8,TEN,TAM,16,75,0,1,66,56
derrick henry,2019,9,TEN,CAR,13,63,1,0,53,57
derrick henry,2019,10,TEN,KAN,23,188,2,0,72,58
derrick henry,2019,12,TEN,JAX,19,159,2,1,75,59
derrick henry,2019,13,TEN,IND,26,149,1,1,75,60
derrick henry,2019,14,TEN,LVR,18,103,2,0,61,61
derrick henry,2019,15,TEN,HOU,21,86,0,0,59,62
derrick henry,2019,16,TEN,NOR,0,0,0,0,0,63
derrick henry,2019,17,TEN,HOU,32,211,3,0,76,64
derrick henry,2020,1,TEN,DEN,31,116,0,0,75,65
derrick henry,2020,2,TEN,JAX,25,84,0,0,71,66
derrick henry,2020,3,TEN,MIN,26,119,2,0,75,67
derrick henry,2020,5,TEN,BUF,19,57,2,0,52,68
derrick henry,2020,6,TEN,HOU,22,212,2,0,60,69
derrick henry,2020,7,TEN,PIT,20,75,1,0,74,70
derrick henry,2020,8,TEN,CIN,18,112,1,0,52,71
derrick henry,2020,9,TEN,CHI,21,68,0,0,53,72
derrick henry,2020,10,TEN,IND,19,103,0,0,58,73
derrick henry,2020,11,TEN,BAL,28,133,1,0,79,74
derrick henry,2020,12,TEN,IND,27,178,3,0,64,75
derrick henry,2020,13,TEN,CLE,15,60,0,1,55,76
derrick henry,2020,14,TEN,JAX,26,215,2,0,64,77
derrick henry,2020,15,TEN,DET,24,147,1,0,63,78
derrick henry,2020,16,TEN,GNB,23,98,0,0,71,79
derrick henry,2020,17,TEN,HOU,34,250,2,1,82,80
derrick henry,2021,1,TEN,ARI,17,58,0,0,63,81
derrick henry,2021,2,TEN,SEA,35,182,3,0,76,82
derrick henry,2021,3,TEN,IND,28,113,0,0,72,83
derrick henry,2021,4,TEN,NYJ,33,157,1,0,59,84
derrick henry,2021,5,TEN,JAX,29,130,3,0,77,85
derrick henry,2021,6,TEN,BUF,20,143,3,0,81,86
derrick henry,2021,7,TEN,KAN,29,86,0,0,74,87
derrick henry,2021,8,TEN,IND,28,68,0,0,74,88
derrick henry,2021,9,TEN,LAR,0,0,0,0,0,89
derrick henry,2021,10,TEN,NOR,0,0,0,0,0,90
derrick henry,2021,11,TEN,HOU,0,0,0,0,0,91
derrick henry,2021,12,TEN,NWE,0,0,0,0,0,92
damien harris,2020,1,NWE,MIA,0,0,0,0,0,1
damien harris,2020,2,NWE,SEA,0,0,0,0,0,2
damien harris,2020,3,NWE,LVR,0,0,0,0,0,3
damien harris,2020,4,NWE,KAN,17,100,0,0,31,4
damien harris,2020,6,NWE,DEN,6,19,0,0,21,5
damien harris,2020,7,NWE,SFO,10,58,0,0,40,6
damien harris,2020,8,NWE,BUF,16,102,1,0,31,7
damien harris,2020,9,NWE,NYJ,14,71,0,0,35,8
damien harris,2020,10,NWE,BAL,22,121,0,0,55,9
damien harris,2020,11,NWE,HOU,11,43,1,0,38,10
damien harris,2020,12,NWE,ARI,14,47,0,0,64,11
damien harris,2020,13,NWE,LAC,16,80,0,0,49,12
damien harris,2020,14,NWE,LAR,11,50,0,0,37,13
damien harris,2020,15,NWE,MIA,0,0,0,0,0,14
damien harris,2020,16,NWE,BUF,0,0,0,0,0,15
damien harris,2020,17,NWE,NYJ,0,0,0,0,0,16
damien harris,2021,1,NWE,MIA,23,100,0,1,53,17
damien harris,2021,2,NWE,NYJ,16,62,1,0,42,18
damien harris,2021,3,NWE,NOR,6,14,0,0,31,19
damien harris,2021,4,NWE,TAM,4,-4,0,0,61,20
damien harris,2021,5,NWE,HOU,14,58,1,1,33,21
damien harris,2021,6,NWE,DAL,18,101,1,0,48,22
damien harris,2021,7,NWE,NYJ,14,106,2,0,46,23
damien harris,2021,8,NWE,LAC,23,80,1,0,53,24
damien harris,2021,9,NWE,CAR,15,30,1,0,39,25
damien harris,2021,10,NWE,CLE,0,0,0,0,0,26
damien harris,2021,11,NWE,ATL,10,56,0,0,39,27
damien harris,2021,12,NWE,TEN,11,40,1,0,37,28
damien harris,2021,13,NWE,BUF,10,111,1,0,25,29
devin singletary,2019,1,BUF,NYJ,4,70,0,0,68,1
devin singletary,2019,2,BUF,NYG,6,57,1,0,33,2
devin singletary,2019,3,BUF,CIN,0,0,0,0,0,3
devin singletary,2019,4,BUF,NWE,0,0,0,0,0,4
devin singletary,2019,5,BUF,TEN,0,0,0,0,0,5
devin singletary,2019,7,BUF,MIA,7,26,0,0,38,6
devin singletary,2019,8,BUF,PHI,3,19,0,0,68,7
devin singletary,2019,9,BUF,WAS,20,95,1,0,66,8
devin singletary,2019,10,BUF,CLE,8,42,0,0,68,9
devin singletary,2019,11,BUF,MIA,15,75,0,0,73,10
devin singletary,2019,12,BUF,DEN,21,106,0,0,70,11
devin singletary,2019,13,BUF,DAL,14,63,0,0,79,12
devin singletary,2019,14,BUF,BAL,17,89,0,0,82,13
devin singletary,2019,15,BUF,PIT,21,87,0,1,71,14
devin singletary,2019,16,BUF,NWE,15,46,0,0,96,15
devin singletary,2019,17,BUF,NYJ,0,0,0,0,0,16
devin singletary,2020,1,BUF,NYJ,9,30,0,0,59,17
devin singletary,2020,2,BUF,MIA,10,56,0,0,56,18
devin singletary,2020,3,BUF,LAR,13,71,0,0,89,19
devin singletary,2020,4,BUF,LVR,18,56,1,0,89,20
devin singletary,2020,5,BUF,TEN,11,25,0,0,63,21
devin singletary,2020,6,BUF,KAN,10,32,0,0,75,22
devin singletary,2020,7,BUF,NYJ,8,29,0,0,54,23
devin singletary,2020,8,BUF,NWE,14,86,0,0,48,24
devin singletary,2020,9,BUF,SEA,2,1,0,0,46,25
devin singletary,2020,10,BUF,ARI,4,15,0,0,47,26
devin singletary,2020,12,BUF,LAC,11,82,0,1,40,27
devin singletary,2020,13,BUF,SFO,18,61,0,0,85,28
devin singletary,2020,14,BUF,PIT,7,32,0,0,40,29
devin singletary,2020,15,BUF,DEN,8,68,1,0,53,30
devin singletary,2020,16,BUF,NWE,10,36,0,0,49,31
devin singletary,2020,17,BUF,MIA,3,7,0,0,28,32
devin singletary,2021,1,BUF,PIT,11,72,0,0,75,33
devin singletary,2021,2,BUF,MIA,13,82,1,0,66,34
devin singletary,2021,3,BUF,WAS,11,26,0,0,43,35
devin singletary,2021,4,BUF,HOU,14,79,0,0,44,36
devin singletary,2021,5,BUF,KAN,6,25,0,0,26,37
devin singletary,2021,6,BUF,TEN,5,27,0,0,45,38
devin singletary,2021,8,BUF,MIA,7,28,0,0,34,39
devin singletary,2021,9,BUF,JAX,6,16,0,0,72,40
devin singletary,2021,10,BUF,NYJ,7,43,1,0,38,41
devin singletary,2021,11,BUF,IND,3,17,0,0,38,42
devin singletary,2021,12,BUF,NOR,15,44,0,0,68,43
devin singletary,2021,13,BUF,NWE,10,36,0,0,48,44
myles gaskin,2020,1,MIA,NWE,9,40,0,0,63,1
myles gaskin,2020,2,MIA,BUF,7,46,0,0,65,2
myles gaskin,2020,3,MIA,JAX,22,66,0,0,75,3
myles gaskin,2020,4,MIA,SEA,10,40,0,0,65,4
myles gaskin,2020,5,MIA,SFO,16,57,1,0,63,5
myles gaskin,2020,6,MIA,NYJ,18,91,0,0,70,6
myles gaskin,2020,8,MIA,LAR,18,47,1,1,88,7
myles gaskin,2020,9,MIA,ARI,0,0,0,0,0,8
myles gaskin,2020,10,MIA,LAC,0,0,0,0,0,9
myles gaskin,2020,11,MIA,DEN,0,0,0,0,0,10
myles gaskin,2020,12,MIA,NYJ,0,0,0,0,0,11
myles gaskin,2020,13,MIA,CIN,21,90,0,1,71,12
myles gaskin,2020,14,MIA,KAN,0,0,0,0,0,13
myles gaskin,2020,15,MIA,NWE,0,0,0,0,0,14
myles gaskin,2020,16,MIA,LVR,14,87,0,0,76,15
myles gaskin,2020,17,MIA,BUF,7,20,1,0,61,16
myles gaskin,2021,1,MIA,NWE,9,49,0,0,54,17
myles gaskin,2021,2,MIA,BUF,5,25,0,0,61,18
myles gaskin,2021,3,MIA,LVR,13,65,0,0,52,19
myles gaskin,2021,4,MIA,IND,2,3,0,0,23,20
myles gaskin,2021,5,MIA,TAM,5,25,0,0,69,21
myles gaskin,2021,6,MIA,JAX,5,9,0,0,36,22
myles gaskin,2021,7,MIA,ATL,15,67,0,0,63,23
myles gaskin,2021,8,MIA,BUF,12,36,0,0,58,24
myles gaskin,2021,9,MIA,HOU,20,34,1,1,72,25
myles gaskin,2021,10,MIA,BAL,14,31,0,0,61,26
myles gaskin,2021,11,MIA,NYJ,23,89,0,0,74,27
myles gaskin,2021,12,MIA,CAR,16,49,2,0,50,28
myles gaskin,2021,13,MIA,NYG,15,44,0,0,64,29
micheal carter,2021,1,NYJ,CAR,4,6,0,0,25,1
micheal carter,2021,2,NYJ,NWE,11,59,0,0,45,2
micheal carter,2021,3,NYJ,DEN,9,24,0,0,43,3
micheal carter,2021,4,NYJ,TEN,13,38,1,0,51,4
micheal carter,2021,5,NYJ,ATL,10,38,1,0,52,5
micheal carter,2021,7,NYJ,NWE,11,37,0,1,72,6
micheal carter,2021,8,NYJ,CIN,15,77,1,0,70,7
micheal carter,2021,9,NYJ,IND,13,49,0,0,58,8
micheal carter,2021,10,NYJ,BUF,16,39,1,0,52,9
micheal carter,2021,11,NYJ,MIA,9,63,0,0,33,10
micheal carter,2021,12,NYJ,HOU,0,0,0,0,0,11
micheal carter,2021,13,NYJ,PHI,0,0,0,0,0,12
najee harris,2021,1,PIT,BUF,16,45,0,0,100,13
najee harris,2021,2,PIT,LVR,10,38,0,0,95,14
najee harris,2021,3,PIT,CIN,14,40,0,0,95,15
najee harris,2021,4,PIT,GNB,15,62,1,0,80,16
najee harris,2021,5,PIT,DEN,23,122,1,0,65,17
najee harris,2021,6,PIT,SEA,24,81,0,0,84,18
najee harris,2021,8,PIT,CLE,26,91,1,0,84,19
najee harris,2021,9,PIT,CHI,22,62,1,0,82,20
najee harris,2021,10,PIT,DET,26,105,0,0,87,21
najee harris,2021,11,PIT,LAC,12,39,1,0,75,22
najee harris,2021,12,PIT,CIN,8,23,0,0,58,23
najee harris,2021,13,PIT,BAL,21,71,0,0,97,24
nick chubb,2018,1,CLE,PIT,3,21,0,0,4,1
nick chubb,2018,2,CLE,NOR,2,14,0,0,5,2
nick chubb,2018,3,CLE,NYJ,2,6,0,0,6,3
nick chubb,2018,4,CLE,LVR,3,105,2,0,4,4
nick chubb,2018,5,CLE,BAL,3,2,0,0,14,5
nick chubb,2018,6,CLE,LAC,3,25,0,0,9,6
